timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/01/22 12:31:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:32:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:33:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:34:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:35:50.935, 0, NVIDIA A100-SXM4-40GB, 2 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:36:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:37:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:38:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:39:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:40:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:41:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:42:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:43:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:44:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:45:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:46:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:47:50.935, 0, NVIDIA A100-SXM4-40GB, 6 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:48:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:49:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:50:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:51:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:52:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:53:50.935, 0, NVIDIA A100-SXM4-40GB, 6 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:54:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:55:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:56:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:57:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:58:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 12:59:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 13:00:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 13:01:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 13:02:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 13:03:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 13:04:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 13:05:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 13:06:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 13:07:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 13:08:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 13:09:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 13:10:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 13:11:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 13:12:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 13:13:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 13:14:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 13:15:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 13:16:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 13:17:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 13:18:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 13:19:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
