timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/01/22 17:32:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1156 MiB, 40960 MiB
2026/01/22 17:33:08.376, 0, NVIDIA A100-SXM4-40GB, 3 %, 2 %, 932 MiB, 40960 MiB
2026/01/22 17:34:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 920 MiB, 40960 MiB
2026/01/22 17:35:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 946 MiB, 40960 MiB
2026/01/22 17:36:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1138 MiB, 40960 MiB
2026/01/22 17:37:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1031 MiB, 40960 MiB
2026/01/22 17:38:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 988 MiB, 40960 MiB
2026/01/22 17:39:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 966 MiB, 40960 MiB
2026/01/22 17:40:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1226 MiB, 40960 MiB
2026/01/22 17:41:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1142 MiB, 40960 MiB
2026/01/22 17:42:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1232 MiB, 40960 MiB
2026/01/22 17:43:08.376, 0, NVIDIA A100-SXM4-40GB, 3 %, 3 %, 1049 MiB, 40960 MiB
2026/01/22 17:44:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 1000 MiB, 40960 MiB
2026/01/22 17:45:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 964 MiB, 40960 MiB
2026/01/22 17:46:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 807 MiB, 40960 MiB
2026/01/22 17:47:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 686 MiB, 40960 MiB
2026/01/22 17:48:08.376, 0, NVIDIA A100-SXM4-40GB, 3 %, 2 %, 1022 MiB, 40960 MiB
2026/01/22 17:49:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 909 MiB, 40960 MiB
2026/01/22 17:50:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 930 MiB, 40960 MiB
2026/01/22 17:51:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1046 MiB, 40960 MiB
2026/01/22 17:52:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 986 MiB, 40960 MiB
2026/01/22 17:53:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 973 MiB, 40960 MiB
2026/01/22 17:54:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 780 MiB, 40960 MiB
2026/01/22 17:55:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 861 MiB, 40960 MiB
2026/01/22 17:56:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1061 MiB, 40960 MiB
2026/01/22 17:57:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 899 MiB, 40960 MiB
2026/01/22 17:58:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 914 MiB, 40960 MiB
2026/01/22 17:59:08.376, 0, NVIDIA A100-SXM4-40GB, 3 %, 3 %, 1097 MiB, 40960 MiB
2026/01/22 18:00:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 1004 MiB, 40960 MiB
2026/01/22 18:01:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1039 MiB, 40960 MiB
2026/01/22 18:02:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1214 MiB, 40960 MiB
2026/01/22 18:03:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 626 MiB, 40960 MiB
2026/01/22 18:04:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1064 MiB, 40960 MiB
2026/01/22 18:05:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 977 MiB, 40960 MiB
2026/01/22 18:06:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1278 MiB, 40960 MiB
2026/01/22 18:07:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 836 MiB, 40960 MiB
2026/01/22 18:08:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1142 MiB, 40960 MiB
2026/01/22 18:09:08.376, 0, NVIDIA A100-SXM4-40GB, 7 %, 3 %, 1028 MiB, 40960 MiB
2026/01/22 18:10:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1131 MiB, 40960 MiB
2026/01/22 18:11:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1024 MiB, 40960 MiB
2026/01/22 18:12:08.376, 0, NVIDIA A100-SXM4-40GB, 3 %, 2 %, 770 MiB, 40960 MiB
2026/01/22 18:13:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1215 MiB, 40960 MiB
2026/01/22 18:14:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1073 MiB, 40960 MiB
2026/01/22 18:15:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 890 MiB, 40960 MiB
2026/01/22 18:16:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1115 MiB, 40960 MiB
2026/01/22 18:17:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 997 MiB, 40960 MiB
2026/01/22 18:18:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 852 MiB, 40960 MiB
2026/01/22 18:19:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 941 MiB, 40960 MiB
2026/01/22 18:20:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 844 MiB, 40960 MiB
2026/01/22 18:21:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1193 MiB, 40960 MiB
2026/01/22 18:22:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 769 MiB, 40960 MiB
2026/01/22 18:23:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 1004 MiB, 40960 MiB
2026/01/22 18:24:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 998 MiB, 40960 MiB
2026/01/22 18:25:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 995 MiB, 40960 MiB
2026/01/22 18:26:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1038 MiB, 40960 MiB
2026/01/22 18:27:08.376, 0, NVIDIA A100-SXM4-40GB, 7 %, 2 %, 640 MiB, 40960 MiB
2026/01/22 18:28:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1264 MiB, 40960 MiB
2026/01/22 18:29:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 1019 MiB, 40960 MiB
2026/01/22 18:30:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1132 MiB, 40960 MiB
2026/01/22 18:31:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 988 MiB, 40960 MiB
2026/01/22 18:32:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1228 MiB, 40960 MiB
2026/01/22 18:33:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1080 MiB, 40960 MiB
2026/01/22 18:34:08.376, 0, NVIDIA A100-SXM4-40GB, 3 %, 3 %, 1030 MiB, 40960 MiB
2026/01/22 18:35:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 969 MiB, 40960 MiB
2026/01/22 18:36:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1054 MiB, 40960 MiB
2026/01/22 18:37:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 959 MiB, 40960 MiB
2026/01/22 18:38:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1070 MiB, 40960 MiB
2026/01/22 18:39:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 1001 MiB, 40960 MiB
2026/01/22 18:40:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 772 MiB, 40960 MiB
2026/01/22 18:41:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1108 MiB, 40960 MiB
2026/01/22 18:42:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1408 MiB, 40960 MiB
2026/01/22 18:43:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1061 MiB, 40960 MiB
2026/01/22 18:44:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 890 MiB, 40960 MiB
2026/01/22 18:45:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1174 MiB, 40960 MiB
2026/01/22 18:46:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 912 MiB, 40960 MiB
2026/01/22 18:47:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1062 MiB, 40960 MiB
2026/01/22 18:48:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 891 MiB, 40960 MiB
2026/01/22 18:49:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 976 MiB, 40960 MiB
2026/01/22 18:50:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1267 MiB, 40960 MiB
2026/01/22 18:51:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1259 MiB, 40960 MiB
2026/01/22 18:52:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1047 MiB, 40960 MiB
2026/01/22 18:53:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1130 MiB, 40960 MiB
2026/01/22 18:54:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 1021 MiB, 40960 MiB
2026/01/22 18:55:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1175 MiB, 40960 MiB
2026/01/22 18:56:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 944 MiB, 40960 MiB
2026/01/22 18:57:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 845 MiB, 40960 MiB
2026/01/22 18:58:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 4 %, 1442 MiB, 40960 MiB
2026/01/22 18:59:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 871 MiB, 40960 MiB
2026/01/22 19:00:08.376, 0, NVIDIA A100-SXM4-40GB, 3 %, 2 %, 939 MiB, 40960 MiB
2026/01/22 19:01:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 918 MiB, 40960 MiB
2026/01/22 19:02:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1181 MiB, 40960 MiB
2026/01/22 19:03:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1031 MiB, 40960 MiB
2026/01/22 19:04:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1028 MiB, 40960 MiB
2026/01/22 19:05:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 924 MiB, 40960 MiB
2026/01/22 19:06:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 1010 MiB, 40960 MiB
2026/01/22 19:07:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 947 MiB, 40960 MiB
2026/01/22 19:08:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 881 MiB, 40960 MiB
2026/01/22 19:09:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1121 MiB, 40960 MiB
2026/01/22 19:10:08.376, 0, NVIDIA A100-SXM4-40GB, 7 %, 2 %, 998 MiB, 40960 MiB
2026/01/22 19:11:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1042 MiB, 40960 MiB
2026/01/22 19:12:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 966 MiB, 40960 MiB
2026/01/22 19:13:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1044 MiB, 40960 MiB
2026/01/22 19:14:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1048 MiB, 40960 MiB
2026/01/22 19:15:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 797 MiB, 40960 MiB
2026/01/22 19:16:08.376, 0, NVIDIA A100-SXM4-40GB, 7 %, 3 %, 1218 MiB, 40960 MiB
2026/01/22 19:17:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1191 MiB, 40960 MiB
2026/01/22 19:18:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 979 MiB, 40960 MiB
2026/01/22 19:19:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1186 MiB, 40960 MiB
2026/01/22 19:20:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1187 MiB, 40960 MiB
2026/01/22 19:21:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1095 MiB, 40960 MiB
2026/01/22 19:22:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1204 MiB, 40960 MiB
2026/01/22 19:23:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 1004 MiB, 40960 MiB
2026/01/22 19:24:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 631 MiB, 40960 MiB
2026/01/22 19:25:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 818 MiB, 40960 MiB
2026/01/22 19:26:08.376, 0, NVIDIA A100-SXM4-40GB, 3 %, 2 %, 746 MiB, 40960 MiB
2026/01/22 19:27:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 967 MiB, 40960 MiB
2026/01/22 19:28:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1162 MiB, 40960 MiB
2026/01/22 19:29:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1157 MiB, 40960 MiB
2026/01/22 19:30:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1402 MiB, 40960 MiB
2026/01/22 19:31:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1117 MiB, 40960 MiB
2026/01/22 19:32:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 982 MiB, 40960 MiB
2026/01/22 19:33:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1077 MiB, 40960 MiB
2026/01/22 19:34:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 959 MiB, 40960 MiB
2026/01/22 19:35:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1044 MiB, 40960 MiB
2026/01/22 19:36:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 1004 MiB, 40960 MiB
2026/01/22 19:37:08.376, 0, NVIDIA A100-SXM4-40GB, 7 %, 2 %, 1008 MiB, 40960 MiB
2026/01/22 19:38:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1111 MiB, 40960 MiB
2026/01/22 19:39:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 948 MiB, 40960 MiB
2026/01/22 19:40:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1077 MiB, 40960 MiB
2026/01/22 19:41:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 1015 MiB, 40960 MiB
2026/01/22 19:42:08.376, 0, NVIDIA A100-SXM4-40GB, 7 %, 2 %, 859 MiB, 40960 MiB
2026/01/22 19:43:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1081 MiB, 40960 MiB
2026/01/22 19:44:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 939 MiB, 40960 MiB
2026/01/22 19:45:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 839 MiB, 40960 MiB
2026/01/22 19:46:08.376, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1111 MiB, 40960 MiB
2026/01/22 19:47:08.376, 0, NVIDIA A100-SXM4-40GB, 2 %, 2 %, 997 MiB, 40960 MiB
2026/01/22 19:48:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1314 MiB, 40960 MiB
2026/01/22 19:49:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1043 MiB, 40960 MiB
2026/01/22 19:50:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1160 MiB, 40960 MiB
2026/01/22 19:51:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 998 MiB, 40960 MiB
2026/01/22 19:52:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 955 MiB, 40960 MiB
2026/01/22 19:53:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 970 MiB, 40960 MiB
2026/01/22 19:54:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1422 MiB, 40960 MiB
2026/01/22 19:55:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1276 MiB, 40960 MiB
2026/01/22 19:56:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 828 MiB, 40960 MiB
2026/01/22 19:57:08.376, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 938 MiB, 40960 MiB
2026/01/22 19:58:08.376, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 995 MiB, 40960 MiB
2026/01/22 19:59:08.376, 0, NVIDIA A100-SXM4-40GB, 3 %, 3 %, 1120 MiB, 40960 MiB
